UF;Ente Federado;C�digo IBGE_x;Creche Integral P�blica Urbano;Creche Integral P�blica Campo;Creche Integral P�blica Ind�gena;Creche Integral P�blica Quilombola;Creche Integral Conveniada Urbano;Creche Integral Conveniada Campo;Creche Integral Conveniada Ind�gena;Creche Integral Conveniada Quilombola;Creche Parcial P�blica Urbano;Creche Parcial P�blica Campo;Creche Parcial P�blica Ind�gena;Creche Parcial P�blica Quilombola;Creche Parcial Conveniada Urbano;Creche Parcial Conveniada Campo;Creche Parcial Conveniada Ind�gena;Creche Parcial Conveniada Quilombola;Pr�-Escola Integral P�blica Urbano;Pr�-Escola Integral P�blica Campo;Pr�-Escola Integral P�blica Ind�gena;Pr�-Escola Integral P�blica Quilombola;Pr�-Escola Integral Conveniada Urbano;Pr�-Escola Integral Conveniada Campo;Pr�-Escola Integral Conveniada Ind�gena;Pr�-Escola Integral Conveniada Quilombola;Pr�-Escola Parcial P�blica Urbano;Pr�-Escola Parcial P�blica Campo;Pr�-Escola Parcial P�blica Ind�gena;Pr�-Escola Parcial P�blica Quilombola;Pr�-Escola Parcial Conveniada Urbano;Pr�-Escola Parcial Conveniada Campo;Pr�-Escola Parcial Conveniada Ind�gena;Pr�-Escola Parcial Conveniada Quilombola;Ensino Fundamental Integral Urbano;Ensino Fundamental Integral Campo;Ensino Fundamental Integral Ind�gena;Ensino Fundamental Integral Quilombola;Anos Iniciais Fundamental Urbano;Anos Iniciais Fundamental Campo;Anos Iniciais Fundamental Ind�gena;Anos Iniciais Fundamental Quilombola;Anos Finais Fundamental Urbano;Anos Finais Fundamental Campo;Anos Finais Fundamental Ind�gena;Anos Finais Fundamental Quilombola;Ensino M�dio Integral Urbano;Ensino M�dio Integral Campo;Ensino M�dio Integral Ind�gena;Ensino M�dio Integral Quilombola;Ensino M�dio Parcial Urbano;Ensino M�dio Parcial Campo;Ensino M�dio Parcial Ind�gena;Ensino M�dio Parcial Quilombola;EJA Urbano;EJA Campo;EJA Ind�gena;EJA Quilombola;Educa��o Especial - Creche Urbano;Educa��o Especial - Creche Campo;Educa��o Especial - Creche Ind�gena;Educa��o Especial - Creche Quilombola;Educa��o Especial - Pr�-Escola Urbano;Educa��o Especial - Pr�-Escola Campo;Educa��o Especial - Pr�-Escola Ind�gena;Educa��o Especial - Pr�-Escola Quilombola;Educa��o Especial - Demais segmentos Urbano;Educa��o Especial - Demais segmentos Campo;Educa��o Especial - Demais segmentos Ind�gena;Educa��o Especial - Demais segmentos Quilombola;Atendimento Educacional Especializado;Educa��o Profissional e T�cnica;Matr�culas Totais;C�digo IBGE_y;Receita da contribui��o de estados e munic�pios ao Fundeb;Complementa��o VAAF;Complementa��o VAAT;Complementa��o VAAR;Complementa��o da Uni�o Total;Total das receitas previstas;Educa��o Infantil;Anos Iniciais do Ensino Fundamental;Anos Finais do Ensino Fundamental;Ensino M�dio Integral;Ensino M�dio Parcial;EJA;Educa��o Especial;Educa��o Profissional/T�cnica
SP;CABRALIA PAULISTA;3508306;59;0;0;0;18;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;0;0;0;0;0;0;0;0;0;0;0;264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;8;0;0;0;3;0;0;0;11;0;474;3508306;3332752,45;0;0;0;0;3332752,45;196;264;0;0;0;0;23;0
SP;CABREUVA;3508405;755;41;0;0;0;0;0;0;519;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1213;132;0;0;0;0;0;0;0;0;0;0;3250;298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;0;0;0;19;1;0;0;61;9;0;0;128;11;0;0;0;0;6569;3508405;46208640,81;0;0;0;0;46208640,81;2783;3548;0;0;0;99;229;0
SP;CACAPAVA;3508504;645;0;0;0;0;0;0;0;685;72;0;0;0;0;0;0;124;0;0;0;0;0;0;0;1605;155;0;0;0;0;0;0;535;0;0;0;2987;1078;0;0;495;284;0;0;0;0;0;0;0;0;0;0;91;0;0;0;34;3;0;0;95;5;0;0;198;35;0;0;243;0;9369;3508504;67917613,96;0;0;0;0;67917613,96;3423;4065;779;0;0;91;613;0
SP;CACHOEIRA PAULISTA;3508603;381;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;126;0;0;0;0;0;0;0;0;0;0;926;313;0;0;138;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;19;0;0;0;93;7;0;0;67;0;2490;3508603;18271476,85;0;0;0;0;18271476,85;935;1239;138;0;0;11;186;0
SP;CACONDE;3508702;229;5;0;0;0;0;0;0;72;0;0;0;0;0;0;0;123;8;0;0;0;0;0;0;215;7;0;0;0;0;0;0;0;0;0;0;542;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;6;0;0;0;36;11;0;0;17;0;1506;3508702;11205679,66;0;0;0;0;11205679,66;667;775;0;0;0;0;72;0
SP;CAFELANDIA;3508801;342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356;0;0;0;0;0;0;0;212;0;0;0;587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;10;0;0;0;21;0;0;0;32;0;1573;3508801;11960991,33;0;0;0;0;11960991,33;708;587;0;0;0;13;63;0
SP;CAIABU;3508900;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;40;0;0;0;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;344;3508900;2705154,86;0;0;0;0;2705154,86;164;139;0;0;0;0;1;0
SP;CAIEIRAS;3509007;1439;0;0;0;0;0;0;0;883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1998;0;0;0;0;0;0;0;0;0;0;0;5038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;0;0;0;24;0;0;0;87;0;0;0;183,5;0;0;0;42;0;9790,5;3509007;68794577,38;0;0;0;0;68794577,38;4431;5038;0;0;0;96;336,5;0
SP;CAIUA;3509106;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;21;40;0;0;0;0;0;0;0;0;0;0;104;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;0;0;0;0;0;2;0;0;3;3;0;0;5;0;362;3509106;2653464,67;0;0;0;0;2653464,67;115;220;0;0;0;16;13;0
SP;CAJAMAR;3509205;2688;202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;4;0;0;0;0;0;0;2328;200;0;0;0;0;0;0;55;7;0;0;5547;423;0;0;4680;364;0;0;0;0;0;0;0;0;0;0;223;0;0;0;0;0;0;0;116;2;0;0;331;21;0;0;187;0;17391;3509205;124998694,9;0;0;4893271,53;4893271,53;129891966,4;5553;5970;5044;0;0;223;657;0
SP;CAJATI;3509254;195;20;0;0;0;0;0;0;165;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549;206;0;0;0;0;0;0;117;110;0;0;1311;440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;37;8;0;0;113;19;0;0;148;0;3531;3509254;26185861,04;0;0;0;0;26185861,04;1273;1751;0;0;0;0;334;0
SP;CAJOBI;3509304;241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0;0;0;126;0;0;0;0;0;0;0;0;0;0;0;506;0;0;0;399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;33;0;0;0;25;0;1396;3509304;10082607,67;0;0;0;0;10082607,67;433;506;399;0;0;0;60;0
SP;CAJURU;3509403;324;0;0;0;72;0;0;0;0;0;0;0;0;0;0;0;236;0;0;0;0;0;0;0;261;0;0;0;0;0;0;0;442;18;0;0;606;208;0;0;267;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;4;0;0;0;57,5;2;0;0;18;0;2524,5;3509403;19764968,75;0;0;0;0;19764968,75;897;814;267;0;0;9;81,5;0
SP;CAMPINA DO MONTE ALEGRE;3509452;143;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160;0;0;0;0;0;0;0;0;0;0;0;370;0;0;0;309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;30;0;0;0;29;0;1068;3509452;7132623,46;0;0;0;0;7132623,46;330;370;309;0;0;0;64;0
SP;CAMPINAS;3509502;15184;0;0;0;3743;108;0;0;3833;16;0;0;91;0;0;0;61;0;0;0;4310;93;0;0;14215;24;0;0;373;0;0;0;3205;0;0;0;8003;263;0;0;6519;0;0;0;0;0;0;0;0;0;0;0;2435;0;0;0;131;0;0;0;694;1;0;0;1026,5;7;0;0;500;0;64835,5;3509502;503269823,9;0;0;0;0;503269823,9;42877;8266;6519;0;0;2435;2359,5;0
SP;CAMPO LIMPO PAULISTA;3509601;1320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1712;42;0;0;0;0;0;0;367;133;0;0;4286;0;0;0;1958;0;0;0;0;0;0;0;0;0;0;0;103;0;0;0;0;0;0;0;77;0;0;0;260;0;0;0;121;0;10379;3509601;73381476,67;0;0;0;0;73381476,67;3151;4286;1958;0;0;103;458;0
SP;CAMPOS DO JORDAO;3509700;1158;0;0;0;0;0;0;0;164;1;0;0;0;0;0;0;308;0;0;0;0;0;0;0;752;20;0;0;0;0;0;0;1292;0;0;0;1638;65;0;0;1897;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;6;0;0;0;18;0;0;0;150;0;0;0;170;0;7675;3509700;58691292,59;0;0;0;0;58691292,59;2427;1703;1897;0;0;36;344;0
SP;CAMPOS NOVOS PAULISTA;3509809;109;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;5;0;0;0;0;0;601;3509809;4341331,82;0;0;0;0;4341331,82;269;327;0;0;0;0;8;0
SP;CANANEIA;3509908;147;0;0;0;0;0;0;0;17;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;233;33;0;0;0;0;0;0;0;0;0;0;770;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1;0;0;30;0;0;0;17;0;1342;3509908;8857229,54;0;0;0;0;8857229,54;468;827;0;0;0;0;63;0
SP;CANAS;3509957;38;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;0;0;0;0;0;0;0;0;0;0;0;353;0;0;0;290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;11;0;0;0;7;0;923;3509957;6290024,5;0;0;0;0;6290024,5;262;353;290;0;0;0;21;0
SP;CANDIDO MOTA;3510005;398;0;0;0;403;0;0;0;0;0;0;0;0;0;0;0;143;0;0;0;0;0;0;0;440;0;0;0;0;0;0;0;0;0;0;0;956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;26;0;0;0;87,5;0;0;0;68;0;2554,5;3510005;19508817,73;0;0;0;0;19508817,73;1410;956;0;0;0;33;181,5;0
SP;CANDIDO RODRIGUES;3510104;77;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;420;3510104;3799875,62;0;0;0;0;3799875,62;144;0;0;0;0;0;1;0
SP;CANITAR;3510153;59;0;0;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177;0;0;0;0;0;0;0;0;0;0;0;435;0;0;0;346;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;2;0;0;0;6;0;0;0;22;0;0;0;2;0;1185;3510153;8134457,7;0;0;0;0;8134457,7;343;435;346;0;0;37;32;0
SP;CAPAO BONITO;3510203;978;5;0;0;0;0;0;0;53;32;0;0;0;0;0;0;464;7;0;0;0;0;0;0;459;143;0;0;0;0;0;0;228;0;0;0;2275;415;0;0;1486;184;0;0;0;0;0;0;0;0;0;0;31;0;0;0;5;2;0;0;35;3;0;0;188;15;0;0;122;0;7130;3510203;53063901,42;0;0;0;0;53063901,42;2186;2690;1670;0;0;31;370;0
SP;CAPELA DO ALTO;3510302;191;33;0;0;0;0;0;0;214;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;559;0;0;0;0;0;0;0;0;0;0;0;1278;237;0;0;986;180;0;0;0;0;0;0;0;0;0;0;28;0;0;0;8;0;0;0;18;0;0;0;54;23;0;0;86;0;3929;3510302;27536542,84;0;0;1023071,07;1023071,07;28559613,91;1057;1515;1166;0;0;28;189;0
SP;CAPIVARI;3510401;1138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1123;0;0;0;0;0;0;0;1116;0;0;0;1805;0;0;0;1089;0;0;0;0;0;0;0;0;0;0;0;124;0;0;0;0;0;0;0;48;0;0;0;111;0;0;0;102;0;6656;3510401;50134049,2;0;0;1903235,85;1903235,85;52037285,05;2309;1805;1089;0;0;124;261;0
SP;CARAGUATATUBA;3510500;4172;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3130;0;0;0;0;0;0;0;906;0;0;0;8015;0;0;0;4261;0;0;0;0;0;0;0;0;0;0;0;93;0;0;0;0;0;0;0;206;0;0;0;640;0;0;0;731;0;22229;3510500;162909787,9;0;0;0;0;162909787,9;7583;8015;4261;0;0;93;1577;0
SP;CARAPICUIBA;3510609;2670;0;0;0;2099;0;0;0;1091;0;0;0;1110;0;0;0;0;0;0;0;0;0;0;0;7470;0;0;0;0;0;0;0;0;0;0;0;5146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;36;0;0;0;312;0;0;0;248;0;0;0;307;0;20553;3510609;154153952,6;0;18589981,75;0;18589981,75;172743934,4;14788;5146;0;0;0;64;903;0
SP;CARDOSO;3510708;190;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;548;0;0;0;259;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;18;0;1271;3510708;9330303,47;0;0;788196,62;788196,62;10118500,09;389;548;259;0;0;34;41;0
SP;CASA BRANCA;3510807;646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;347;0;0;0;0;0;0;0;180;0;0;0;0;0;0;0;0;0;0;0;1162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;11;0;0;0;127;0;0;0;139;0;2631;3510807;20213119,12;0;0;0;0;20213119,12;1184;1162;0;0;0;19;277;0
SP;CASSIA DOS COQUEIROS;3510906;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;174;0;0;0;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;16;0;0;0;15;0;477;3510906;3412075,96;0;0;0;0;3412075,96;135;174;137;0;0;0;32;0
SP;CASTILHO;3511003;375;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;386;85;0;0;0;0;0;0;0;0;0;0;993;185;0;0;0;133;0;0;0;0;0;0;0;0;0;0;11;0;0;0;3;0;0;0;22;2;0;0;45;4;0;0;34;0;2346;3511003;16978143,08;0;0;1413564,08;1413564,08;18391707,16;941;1178;133;0;0;11;110;0
SP;CATANDUVA;3511102;1896;0;0;0;147;0;0;0;266;0;0;0;0;0;0;0;1409;0;0;0;0;0;0;0;409;0;0;0;0;0;0;0;1225;0;0;0;2865;0;0;0;1204;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;9;0;0;0;34;0;0;0;421;0;0;0;450;0;10383;3511102;82099624,62;0;0;3107156,16;3107156,16;85206780,78;4170;2865;1204;0;0;48;914;0
SP;CATIGUA;3511201;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;6;0;598;3511201;4420126,4;0;0;0;0;4420126,4;219;355;0;0;0;0;24;0
SP;CEDRAL;3511300;313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;0;254;0;0;0;0;0;0;0;0;0;0;0;745;0;0;0;686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;43;0;0;0;37;0;2142;3511300;15035193,23;0;0;0;0;15035193,23;631;745;686;0;0;0;86;0
SP;CERQUEIRA CESAR;3511409;368;0;0;0;0;0;0;0;86;0;0;0;0;0;0;0;169;0;0;0;0;0;0;0;293;0;0;0;0;0;0;0;20;0;0;0;1192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;11;0;0;0;43,5;0;0;0;27;0;2212,5;3511409;16015998,93;0;0;0;0;16015998,93;930;1192;0;0;0;0;84,5;0
SP;CERQUILHO;3511508;1253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;934;0;0;0;0;0;0;0;0;0;0;0;2110;0;0;0;1824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;32;0;0;0;176;0;0;0;61;0;6395;3511508;45578467,65;0;0;0;0;45578467,65;2224;2110;1824;0;0;0;274;0
SP;CESARIO LANGE;3511607;430;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;307;170;0;0;0;0;0;0;0;0;0;0;774;522;0;0;596;436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;4;0;0;63,5;21;0;0;17;0;3449,5;3511607;25623504,18;0;0;0;0;25623504,18;1020;1296;1032;0;0;0;118,5;0
SP;CHARQUEADA;3511706;120;0;0;0;257;0;0;0;0;0;0;0;0;0;0;0;169;0;0;0;0;0;0;0;194;0;0;0;0;0;0;0;272;0;0;0;757;0;0;0;483;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;16;0;0;0;55;0;0;0;69;0;2414;3511706;18003159,62;0;654690,34;1438709,06;2093399,4;20096559,02;756;757;483;0;0;22;140;0
SP;CHAVANTES;3557204;296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;256;0;0;0;0;0;0;0;0;0;0;0;724;0;0;0;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;44,5;0;0;0;33;0;1499,5;3557204;10151072,86;0;0;0;0;10151072,86;568;724;130;0;0;0;93,5;0
SP;CLEMENTINA;3511904;196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;0;0;0;0;0;0;0;122;0;0;0;0;0;0;0;228;0;0;0;235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;18;0;0;0;36;0;919;3511904;7515109;0;0;0;0;7515109;402;235;0;0;0;0;65;0
SP;COLINA;3512001;443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;326;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;272;0;0;991;0;0;0;559;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;62,5;0;0;0;26;0;2722,5;3512001;21066673,91;0;0;0;0;21066673,91;799;991;559;0;0;13;88,5;0
SP;COLOMBIA;3512100;132;36;0;0;0;0;0;0;9;0;0;0;0;0;0;0;104;41;0;0;0;0;0;0;46;0;0;0;0;0;0;0;220;119;0;0;214;0;0;0;490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;30;0;0;0;17;0;1461;3512100;11786482,16;0;0;864192,08;864192,08;12650674,24;371;214;490;0;0;0;50;0
SP;CONCHAL;3512209;689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;344;0;0;0;0;0;0;0;426;0;0;0;0;0;0;0;416;0;0;0;1374;0;0;0;114;0;0;0;0;0;0;0;0;0;0;0;87;0;0;0;0;0;0;0;29;0;0;0;96;0;0;0;34;0;3609;3512209;27801750,13;0;0;0;0;27801750,13;1488;1374;114;0;0;87;159;0
SP;CONCHAS;3512308;377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;218;11;0;0;0;0;0;0;80;10;0;0;0;0;0;0;384;26;0;0;404;15;0;0;0;593;0;0;0;0;0;0;0;0;0;0;8;5;0;0;0;0;0;0;0;0;0;0;15;19;0;0;25;0;2190;3512308;17957563,03;0;0;0;0;17957563,03;696;419;593;0;0;13;59;0
SP;CORDEIROPOLIS;3512407;602;15;0;0;0;0;0;0;87;0;0;0;0;0;0;0;378;23;0;0;0;0;0;0;274;0;0;0;0;0;0;0;570;85;0;0;902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;4;0;0;0;16;0;0;0;97;0;0;0;152;0;3267;3512407;26329482,18;0;0;0;0;26329482,18;1399;902;0;0;0;62;269;0
SP;COROADOS;3512506;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10;0;0;0;14;0;564;3512506;4115105,88;0;0;0;0;4115105,88;214;326;0;0;0;0;25;0
SP;CORONEL MACEDO;3512605;66;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;440;3512605;4101970,46;0;0;136497,64;136497,64;4238468,1;181;0;0;0;0;0;13;0
SP;CORUMBATAI;3512704;54;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;75;0;0;0;0;0;0;0;73;0;0;0;198;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;0;0;0;15;0;0;0;12;0;759;3512704;5520305,81;0;0;0;0;5520305,81;211;198;250;0;0;0;32;0
SP;COSMOPOLIS;3512803;870;0;0;0;0;0;0;0;249;0;0;0;0;0;0;0;139;0;0;0;0;0;0;0;989;48;0;0;0;0;0;0;734;0;0;0;2255;138;0;0;2156;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;6;0;0;0;50;0;0;0;413,5;6;0;0;191;0;8298,5;3512803;60606446,97;0;0;0;0;60606446,97;2351;2393;2156;0;0;54;666,5;0
SP;COSMORAMA;3512902;150;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;81;0;0;0;0;0;0;0;129;0;0;0;0;0;0;0;19;0;0;0;456;0;0;0;286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;16;0;0;0;12;0;1225;3512902;8816048,4;0;0;0;0;8816048,4;436;456;286;0;0;0;34;0
SP;COTIA;3513009;3605;31;0;0;0;0;0;0;2138;14;0;0;0;0;0;0;0;0;0;0;172;0;0;0;5693;16;0;0;0;0;0;0;308;0;0;0;16286;0;0;0;1835;0;0;0;0;0;0;0;0;0;0;0;347;0;0;0;120;0;0;0;360;1;0;0;727;0;0;0;431;0;32084;3513009;224086850,1;0;0;0;0;224086850,1;12150;16286;1835;0;0;347;1639;0
SP;CRAVINHOS;3513108;559;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;452;0;0;0;95;0;0;0;154;0;0;0;0;0;0;0;0;0;0;0;1936;0;0;0;432;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;7;0;0;0;43;0;0;0;0;0;3834;3513108;27608662,31;0;0;0;0;27608662,31;1392;1936;432;0;0;31;50;0
SP;CRISTAIS PAULISTA;3513207;0;0;0;0;284;0;0;0;24;0;0;0;0;0;0;0;22;0;0;0;107;0;0;0;110;0;0;0;0;0;0;0;44;0;0;0;563;0;0;0;460;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;1;0;0;0;1;0;0;0;24;0;0;0;12;0;1663;3513207;12003376,06;0;380338,3;0;380338,3;12383714,36;549;563;460;0;0;11;38;0
SP;CRUZALIA;3513306;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;218;3513306;2178743,98;0;0;67628,38;67628,38;2246372,36;107;0;0;0;0;0;0;0
SP;CRUZEIRO;3513405;895;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;1162;0;0;0;0;0;0;0;215;0;0;0;2672;0;0;0;1280;0;0;0;0;0;0;0;0;0;0;0;82;0;0;0;0;0;0;0;71;0;0;0;277;0;0;0;190;0;6915;3513405;49560705,24;0;0;0;0;49560705,24;2199;2672;1280;0;0;82;538;0
SP;CUBATAO;3513504;588;0;0;0;128;0;0;0;1239;0;0;0;165;0;0;0;796;0;0;0;0;0;0;0;1568;0;0;0;0;0;0;0;1677;0;0;0;4027;0;0;0;2990;0;0;0;0;0;0;0;0;0;0;0;518;0;0;0;69;0;0;0;161;0;0;0;504;0;0;0;610;0;15040;3513504;104640570,3;0;0;0;0;104640570,3;4714;4027;2990;0;0;518;1344;0
SP;CUNHA;3513603;25;0;0;0;0;0;0;0;172;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;326;96;0;0;0;0;0;0;0;34;0;0;687;321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;16;3;0;0;30;6;0;0;0;0;1747;3513603;12416825,63;0;0;0;0;12416825,63;669;1008;0;0;0;0;57;0
SP;DESCALVADO;3513702;476;0;0;0;191;0;0;0;0;0;0;0;0;0;0;0;130;0;0;0;0;0;0;0;446;0;0;0;0;0;0;0;44;0;0;0;1388;0;0;0;1064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;143;0;0;0;137;0;4070;3513702;29291198,04;0;0;0;0;29291198,04;1294;1388;1064;0;0;0;331;0
SP;DIADEMA;3513801;4018;0;0;0;4166;0;0;0;0;0;0;0;73;0;0;0;44;0;0;0;21;0;0;0;7291;0;0;0;0;0;0;0;8026;0;0;0;3114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2128;0;0;0;0;0;0;0;688;0;0;0;502;0;0;0;659;0;30730;3513801;250388489,9;0;0;0;0;250388489,9;16301;3114;0;0;0;2128;1849;0
SP;DIRCE REIS;3513850;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;127;3513850;1038080,82;0;0;0;0;1038080,82;100;27;0;0;0;0;1;0
